,p_UU,p_UD,p_DU,p_DD
2007/06/13/afternoon,0.1321600306220354,0.8678399693779647,0.9946777066532132,0.0053222933467869105
2007/06/14/morning,0.01942435769457118,0.9805756423054289,0.9877312934575072,0.01226870654249268
2007/06/14/afternoon,0.010879046092991063,0.9891209539070089,0.9627780677070197,0.03722193229298032
2007/06/15/morning,0.04321091985476411,0.956789080145236,0.9770734102168334,0.02292658978316675
2007/06/15/afternoon,0.07166004379611346,0.9283399562038865,0.9976979634253215,0.0023020365746786453
2007/06/18/morning,0.017886439507657448,0.9821135604923426,0.9778667750501123,0.022133224949887786
2007/06/18/afternoon,0.0763086786350422,0.9236913213649578,0.9978339053261323,0.0021660946738677467
2007/06/19/morning,0.0027238604696719904,0.997276139530328,0.9940501519167304,0.005949848083269593
2007/06/19/afternoon,0.041193224236927284,0.9588067757630727,0.9989383091090163,0.0010616908909837353
2007/06/20/morning,0.24644136195740773,0.7535586380425924,0.9999931675070826,6.832492917441257e-6
2007/06/20/afternoon,0.004609891970023039,0.995390108029977,0.952735531020702,0.047264468979298035
2007/06/21/morning,0.279910945097114,0.7200890549028861,0.9999592500470439,0.000040749952956220525
2007/06/21/afternoon,0.010489921431629856,0.98951007856837,0.941327697202211,0.05867230279778912
2007/06/22/morning,0.0006378290490689498,0.999362170950931,0.8843146473854032,0.11568535261459667
2007/06/22/afternoon,0.11738848056798723,0.8826115194320127,0.999453050899745,0.0005469491002549898
2007/06/25/morning,0.0343163737045411,0.9656836262954588,0.9802368490359782,0.019763150964021925
2007/06/25/afternoon,0.013894849030444023,0.986105150969556,0.9543843440372699,0.045615655962730095
2007/06/26/morning,0.0012590186358045763,0.9987409813641954,0.857661832715151,0.14233816728484916
2007/06/26/afternoon,0.029572094223975887,0.9704279057760241,0.9793884021532162,0.02061159784678379
2007/06/27/morning,0.011306955015123688,0.9886930449848764,0.9409509185033628,0.059049081496637346
2007/06/27/afternoon,0.00029607502124284757,0.999703924978757,0.7075179817898427,0.2924820182101573
2007/06/28/morning,0.10266406066163314,0.8973359393383669,0.9988670745326045,0.001132925467395518
2007/06/28/afternoon,0.05749559699291673,0.9425044030070833,0.9950598072146697,0.004940192785330311
2007/06/29/morning,0.1710392607618738,0.8289607392381263,0.999526514997204,0.00047348500279587036
2007/06/29/afternoon,0.08194293836223454,0.9180570616377655,0.9961478781357603,0.003852121864239777
2007/07/02/morning,0.007658405279456826,0.9923415947205432,0.9275305698573233,0.0724694301426767
2007/07/02/afternoon,0.22760926860227748,0.7723907313977224,0.9988151863339642,0.0011848136660357333
2007/07/03/morning,0.011054564438039982,0.98894543556196,0.9451825722700379,0.05481742772996201
2007/07/03/afternoon,0.019343147327836707,0.9806568526721632,0.9756561960509683,0.024343803949031795
2007/07/04/morning,0.03441448994769081,0.9655855100523092,0.9998065068391822,0.00019349316081784806
2007/07/04/afternoon,0.00027369516766606594,0.9997263048323339,0.9587791770120675,0.041220822987932504
2007/07/05/morning,0.19474801824576815,0.8052519817542318,0.9999353515993034,0.00006464840069675404
2007/07/05/afternoon,0.0016038335636805456,0.9983961664363195,0.8633607501549513,0.1366392498450486
2007/07/06/morning,0.000015282133289051814,0.9999847178667112,0.9179858394559363,0.08201416054406385
2007/07/06/afternoon,0.12202641237216105,0.8779735876278388,0.9998192790551912,0.00018072094480880985
2007/07/09/morning,0.09582651141257159,0.9041734885874283,0.9998410180873909,0.00015898191260910188
2007/07/09/afternoon,0.01640170105725791,0.9835982989427421,0.9929270039003562,0.007072996099643847
2007/07/10/morning,0.0009709838445666197,0.9990290161554334,0.9694226284437033,0.030577371556296695
2007/07/10/afternoon,0.05950659551839821,0.9404934044816018,0.9997446752706064,0.0002553247293937133
2007/07/11/morning,0.000497928573322648,0.9995020714266774,0.9589004559920166,0.041099544007983546
2007/07/11/afternoon,0.029456065827181188,0.9705439341728187,0.9977618263707037,0.0022381736292964582
2007/07/12/morning,0.14084656225653447,0.8591534377434654,0.996211533063185,0.003788466936815116
2007/07/12/afternoon,0.00037569153810368405,0.9996243084618963,0.743984936545964,0.25601506345403613
2007/07/13/morning,0.14418931042161964,0.8558106895783802,0.9997805375641766,0.00021946243582338099
2007/07/13/afternoon,0.011856290632022759,0.9881437093679772,0.989615196832091,0.010384803167909018
2007/07/17/morning,0.00008610097222638835,0.9999138990277736,0.8917896501142086,0.10821034988579137
2007/07/17/afternoon,0.022023290479776136,0.9779767095202239,0.9907044861960127,0.009295513803987188
2007/07/18/morning,0.00021392772235717672,0.9997860722776428,0.8239311459876771,0.17606885401232297
