,p_UU,p_UD,p_DU,p_DD
2007/03/22/afternoon,0.26530612244898,0.73469387755102,0.725490196078431,0.274509803921569
2007/03/23/afternoon,0.328571428571429,0.671428571428571,0.652777777777778,0.347222222222222
2007/03/26/afternoon,0.359375,0.640625,0.714285714285714,0.285714285714286
2007/03/27/afternoon,0.3,0.7,0.673684210526316,0.326315789473684
2007/03/28/afternoon,0.316901408450704,0.683098591549296,0.62987012987013,0.37012987012987
2007/03/29/afternoon,0.368852459016393,0.631147540983607,0.655172413793103,0.344827586206897
2007/03/30/afternoon,0.276315789473684,0.723684210526316,0.69620253164557,0.30379746835443
2007/04/02/afternoon,0.24031007751938,0.75968992248062,0.593939393939394,0.406060606060606
2007/04/03/afternoon,0.405405405405405,0.594594594594595,0.661764705882353,0.338235294117647
2007/04/04/afternoon,0.229508196721311,0.770491803278688,0.779661016949153,0.220338983050847
2007/04/05/afternoon,0.321428571428571,0.678571428571429,0.735849056603774,0.264150943396226
2007/04/06/afternoon,0.1875,0.8125,0.742857142857143,0.257142857142857
2007/04/09/afternoon,0.204545454545455,0.795454545454545,0.777777777777778,0.222222222222222
2007/04/10/afternoon,0.208333333333333,0.791666666666667,0.764705882352941,0.235294117647059
2007/04/11/afternoon,0.266666666666667,0.733333333333333,0.739130434782609,0.260869565217391
2007/04/12/afternoon,0.232142857142857,0.767857142857143,0.728813559322034,0.271186440677966
2007/04/13/afternoon,0.229357798165138,0.770642201834862,0.732758620689655,0.267241379310345
2007/04/16/afternoon,0.246376811594203,0.753623188405797,0.742857142857143,0.257142857142857
2007/04/17/afternoon,0.295238095238095,0.704761904761905,0.688073394495413,0.311926605504587
2007/04/18/afternoon,0.352112676056338,0.647887323943662,0.638888888888889,0.361111111111111
2007/04/19/afternoon,0.357575757575758,0.642424242424242,0.66875,0.33125
2007/04/20/afternoon,0.355555555555556,0.644444444444444,0.644444444444444,0.355555555555556
2007/04/23/afternoon,0.283185840707965,0.716814159292035,0.6,0.4
2007/04/24/afternoon,0.325396825396825,0.674603174603175,0.717948717948718,0.282051282051282
2007/04/25/afternoon,0.27710843373494,0.72289156626506,0.685393258426966,0.314606741573034
2007/04/26/afternoon,0.243589743589744,0.756410256410256,0.670454545454545,0.329545454545455
2007/04/27/afternoon,0.294117647058824,0.705882352941177,0.687898089171974,0.312101910828025
2007/05/01/afternoon,0.284090909090909,0.715909090909091,0.775,0.225
2007/05/02/afternoon,0.21505376344086,0.78494623655914,0.793478260869565,0.206521739130435
2007/05/07/afternoon,0.220338983050847,0.779661016949153,0.707692307692308,0.292307692307692
2007/05/08/afternoon,0.326923076923077,0.673076923076923,0.679245283018868,0.320754716981132
2007/05/09/afternoon,0.328947368421053,0.671052631578947,0.693333333333333,0.306666666666667
2007/05/10/afternoon,0.238095238095238,0.761904761904762,0.842105263157895,0.157894736842105
2007/05/11/afternoon,0.333333333333333,0.666666666666667,0.725490196078431,0.274509803921569
2007/05/14/afternoon,0.177777777777778,0.822222222222222,0.703703703703704,0.296296296296296
2007/05/15/afternoon,0.214285714285714,0.785714285714286,0.723684210526316,0.276315789473684
2007/05/16/afternoon,0.290909090909091,0.709090909090909,0.784313725490196,0.215686274509804
2007/05/17/afternoon,0.224137931034483,0.775862068965517,0.666666666666667,0.333333333333333
2007/05/18/afternoon,0.269230769230769,0.730769230769231,0.690909090909091,0.309090909090909
2007/05/21/afternoon,0.327868852459016,0.672131147540984,0.661290322580645,0.338709677419355
2007/05/22/afternoon,0.305263157894737,0.694736842105263,0.767441860465116,0.232558139534884
